id_1,id_0,title_1,title_0,brand_name,category_1,category_0,similarity,dependency,max_length,min_length,dependency_ratio,dependency_count
3028,193,샹제리제 우먼 오드뚜왈렛,아쿠아 알레고리아 리몬 베르데 오드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6263,0,18,11,0.0,0
3028,87,샹제리제 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 꾸뛰르,겔랑,프래그런스,프래그런스,0.4384,0,15,11,0.0,0
3028,115,샹제리제 우먼 오드뚜왈렛,샬리마 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.5671,0,11,7,0.0,0
3028,142,샹제리제 우먼 오드뚜왈렛,엥솔랑스 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.67,0,11,9,0.0,0
3028,17366,샹제리제 우먼 오드뚜왈렛,샹제리제 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.9394,0,11,9,0.3333,1
3028,140,샹제리제 우먼 오드뚜왈렛,샹제리제 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.7652,0,11,8,0.3333,1
3028,183,샹제리제 우먼 오드뚜왈렛,샬리마 로 시 센슈얼,겔랑,프래그런스,프래그런스,0.4053,0,11,8,0.0,0
3028,216,샹제리제 우먼 오드뚜왈렛,몽 익스클루시브 오드 퍼퓸,겔랑,프래그런스,프래그런스,0.4545,0,11,11,0.0,0
3028,168,샹제리제 우먼 오드뚜왈렛,코롱 뒤 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6932,0,11,8,0.0,0
3028,17364,샹제리제 우먼 오드뚜왈렛,아쿠아 알레고리아 페라 그라니타 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6204,0,19,11,0.0,0
3028,109,샹제리제 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6131,0,13,11,0.0,0
3028,182,샹제리제 우먼 오드뚜왈렛,수플레 도르 드 샬리마,겔랑,프래그런스,프래그런스,0.4007,0,11,9,0.0,0
3028,153,샹제리제 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 인텐스,겔랑,프래그런스,프래그런스,0.4384,0,15,11,0.0,0
3028,246,샹제리제 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 프레쉬 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.589,0,16,11,0.0,0
3028,108,샹제리제 우먼 오드뚜왈렛,몽 오드퍼퓸,겔랑,프래그런스,프래그런스,0.0,0,11,5,0.0,0
3028,114,샹제리제 우먼 오드뚜왈렛,아쿠아 알레고리아 베르가못 칼라브리아,겔랑,프래그런스,프래그런스,0.3832,0,17,11,0.0,0
3028,133,샹제리제 우먼 오드뚜왈렛,아쿠아 알레고리아 헤르바 프레스카 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6152,0,20,11,0.0,0
3028,211,샹제리제 우먼 오드뚜왈렛,쁘띠 오드 뜨왈렛,겔랑,프래그런스,프래그런스,0.645,0,11,7,0.0,0
3028,161,샹제리제 우먼 오드뚜왈렛,블랙 퍼펙토 바이 라 쁘띠 로브 느와르,겔랑,프래그런스,프래그런스,0.0,0,15,11,0.0,0
3028,17370,샹제리제 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 레제르,겔랑,프래그런스,프래그런스,0.4384,0,15,11,0.0,0
3028,204,샹제리제 우먼 오드뚜왈렛,블랙 퍼펙토 바이 라 쁘띠 로브 느와르 오 드 뚜왈렛 플로랄,겔랑,프래그런스,프래그런스,0.5573,0,23,11,0.0,0
3028,131,샹제리제 우먼 오드뚜왈렛,아쿠아 알레고리아 오렌지 쏠레이아,겔랑,프래그런스,프래그런스,0.4384,0,15,11,0.0,0
3028,178,샹제리제 우먼 오드뚜왈렛,아쿠아 알레고리아 그라나다 샐비어,겔랑,프래그런스,프래그런스,0.3859,0,15,11,0.0,0
3028,151,샹제리제 우먼 오드뚜왈렛,아쿠아 알레고리아 만다린 바질릭 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6204,0,19,11,0.0,0
3028,146,샹제리제 우먼 오드뚜왈렛,아쿠아 알레고리아 플로라 살바지아 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6152,0,20,11,0.0,0
3028,17372,샹제리제 우먼 오드뚜왈렛,아쿠아 알레고리아 로사 로싸 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6328,0,17,11,0.0,0
3028,199,샹제리제 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.4495,0,12,11,0.0,0
3028,17368,샹제리제 우먼 오드뚜왈렛,아쿠아 알레고리아 네타레 디 쏠 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6263,0,18,11,0.0,0
3029,17366,샹제리제 오드뚜왈렛,샹제리제 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,1,1,9,9,1,2
3030,193,메테오리트 르 퍼퓸 오드뚜왈렛,아쿠아 알레고리아 리몬 베르데 오드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6425,0,18,13,0.0,0
3030,87,메테오리트 르 퍼퓸 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 꾸뛰르,겔랑,프래그런스,프래그런스,0.4393,0,15,13,0.25,1
3030,115,메테오리트 르 퍼퓸 오드뚜왈렛,샬리마 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.5663,0,13,7,0.25,1
3030,142,메테오리트 르 퍼퓸 오드뚜왈렛,엥솔랑스 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6467,0,13,9,0.0,0
3030,17366,메테오리트 르 퍼퓸 오드뚜왈렛,샹제리제 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6538,0,13,9,0.0,0
3030,140,메테오리트 르 퍼퓸 오드뚜왈렛,샹제리제 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.5365,0,13,8,0.25,1
3030,183,메테오리트 르 퍼퓸 오드뚜왈렛,샬리마 로 시 센슈얼,겔랑,프래그런스,프래그런스,0.4006,0,13,8,0.0,0
3030,216,메테오리트 르 퍼퓸 오드뚜왈렛,몽 익스클루시브 오드 퍼퓸,겔랑,프래그런스,프래그런스,0.4738,0,13,11,0.25,1
3030,168,메테오리트 르 퍼퓸 오드뚜왈렛,코롱 뒤 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6699,0,13,8,0.0,0
3030,17364,메테오리트 르 퍼퓸 오드뚜왈렛,아쿠아 알레고리아 페라 그라니타 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5924,0,19,13,0.0,0
3030,109,메테오리트 르 퍼퓸 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.641,0,13,13,0.0,0
3030,182,메테오리트 르 퍼퓸 오드뚜왈렛,수플레 도르 드 샬리마,겔랑,프래그런스,프래그런스,0.4103,0,13,9,0.0,0
3030,153,메테오리트 르 퍼퓸 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 인텐스,겔랑,프래그런스,프래그런스,0.4393,0,15,13,0.25,1
3030,246,메테오리트 르 퍼퓸 오드뚜왈렛,라 쁘띠 로브 느와르 오 프레쉬 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5566,0,16,13,0.0,0
3030,108,메테오리트 르 퍼퓸 오드뚜왈렛,몽 오드퍼퓸,겔랑,프래그런스,프래그런스,0.6103,0,13,5,0.0,0
3030,114,메테오리트 르 퍼퓸 오드뚜왈렛,아쿠아 알레고리아 베르가못 칼라브리아,겔랑,프래그런스,프래그런스,0.4238,0,17,13,0.0,0
3030,133,메테오리트 르 퍼퓸 오드뚜왈렛,아쿠아 알레고리아 헤르바 프레스카 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6295,0,20,13,0.0,0
3030,211,메테오리트 르 퍼퓸 오드뚜왈렛,쁘띠 오드 뜨왈렛,겔랑,프래그런스,프래그런스,0.4066,0,13,7,0.0,0
3030,161,메테오리트 르 퍼퓸 오드뚜왈렛,블랙 퍼펙토 바이 라 쁘띠 로브 느와르,겔랑,프래그런스,프래그런스,0.3812,0,15,13,0.0,0
3030,17370,메테오리트 르 퍼퓸 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 레제르,겔랑,프래그런스,프래그런스,0.4393,0,15,13,0.25,1
3030,204,메테오리트 르 퍼퓸 오드뚜왈렛,블랙 퍼펙토 바이 라 쁘띠 로브 느와르 오 드 뚜왈렛 플로랄,겔랑,프래그런스,프래그런스,0.5667,0,23,13,0.0,0
3030,131,메테오리트 르 퍼퓸 오드뚜왈렛,아쿠아 알레고리아 오렌지 쏠레이아,겔랑,프래그런스,프래그런스,0.2624,0,15,13,0.0,0
3030,178,메테오리트 르 퍼퓸 오드뚜왈렛,아쿠아 알레고리아 그라나다 샐비어,겔랑,프래그런스,프래그런스,0.3812,0,15,13,0.0,0
3030,151,메테오리트 르 퍼퓸 오드뚜왈렛,아쿠아 알레고리아 만다린 바질릭 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5924,0,19,13,0.0,0
3030,146,메테오리트 르 퍼퓸 오드뚜왈렛,아쿠아 알레고리아 플로라 살바지아 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5872,0,20,13,0.0,0
3030,17372,메테오리트 르 퍼퓸 오드뚜왈렛,아쿠아 알레고리아 로사 로싸 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6048,0,17,13,0.0,0
3030,199,메테오리트 르 퍼퓸 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.4671,0,13,12,0.25,1
3030,17368,메테오리트 르 퍼퓸 오드뚜왈렛,아쿠아 알레고리아 네타레 디 쏠 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5983,0,18,13,0.0,0
3031,193,라 쁘띠 로브 느와르 우먼 오드퍼퓸,아쿠아 알레고리아 리몬 베르데 오드 뚜왈렛,겔랑,프래그런스,프래그런스,0.4603,0,18,14,0.0,0
3031,87,라 쁘띠 로브 느와르 우먼 오드퍼퓸,라 쁘띠 로브 느와르 오 드 퍼퓸 꾸뛰르,겔랑,프래그런스,프래그런스,0.8857,0,15,14,0.6667,4
3031,115,라 쁘띠 로브 느와르 우먼 오드퍼퓸,샬리마 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.0,0,14,7,0.0,0
3031,142,라 쁘띠 로브 느와르 우먼 오드퍼퓸,엥솔랑스 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.455,0,14,9,0.0,0
3031,17366,라 쁘띠 로브 느와르 우먼 오드퍼퓸,샹제리제 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.455,0,14,9,0.0,0
3031,140,라 쁘띠 로브 느와르 우먼 오드퍼퓸,샹제리제 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.5952,0,14,8,0.0,0
3031,183,라 쁘띠 로브 느와르 우먼 오드퍼퓸,샬리마 로 시 센슈얼,겔랑,프래그런스,프래그런스,0.3988,0,14,8,0.0,0
3031,216,라 쁘띠 로브 느와르 우먼 오드퍼퓸,몽 익스클루시브 오드 퍼퓸,겔랑,프래그런스,프래그런스,0.6039,0,14,11,0.0,0
3031,168,라 쁘띠 로브 느와르 우먼 오드퍼퓸,코롱 뒤 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.0,0,14,8,0.0,0
3031,17364,라 쁘띠 로브 느와르 우먼 오드퍼퓸,아쿠아 알레고리아 페라 그라니타 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.416,0,19,14,0.0,0
3031,109,라 쁘띠 로브 느와르 우먼 오드퍼퓸,라 쁘띠 로브 느와르 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.8278,0,14,13,0.6667,4
3031,182,라 쁘띠 로브 느와르 우먼 오드퍼퓸,수플레 도르 드 샬리마,겔랑,프래그런스,프래그런스,0.455,0,14,9,0.0,0
3031,153,라 쁘띠 로브 느와르 우먼 오드퍼퓸,라 쁘띠 로브 느와르 오 드 퍼퓸 인텐스,겔랑,프래그런스,프래그런스,0.8857,0,15,14,0.6667,4
3031,246,라 쁘띠 로브 느와르 우먼 오드퍼퓸,라 쁘띠 로브 느와르 오 프레쉬 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.7798,0,16,14,0.6667,4
3031,108,라 쁘띠 로브 느와르 우먼 오드퍼퓸,몽 오드퍼퓸,겔랑,프래그런스,프래그런스,0.0,0,14,5,0.5,1
3031,114,라 쁘띠 로브 느와르 우먼 오드퍼퓸,아쿠아 알레고리아 베르가못 칼라브리아,겔랑,프래그런스,프래그런스,0.3768,0,17,14,0.0,0
3031,133,라 쁘띠 로브 느와르 우먼 오드퍼퓸,아쿠아 알레고리아 헤르바 프레스카 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.4548,0,20,14,0.0,0
3031,211,라 쁘띠 로브 느와르 우먼 오드퍼퓸,쁘띠 오드 뜨왈렛,겔랑,프래그런스,프래그런스,0.4762,0,14,7,0.3333,1
3031,161,라 쁘띠 로브 느와르 우먼 오드퍼퓸,블랙 퍼펙토 바이 라 쁘띠 로브 느와르,겔랑,프래그런스,프래그런스,0.0,0,15,14,0.6667,4
3031,17370,라 쁘띠 로브 느와르 우먼 오드퍼퓸,라 쁘띠 로브 느와르 오 드 퍼퓸 레제르,겔랑,프래그런스,프래그런스,0.8857,0,15,14,0.6667,4
3031,204,라 쁘띠 로브 느와르 우먼 오드퍼퓸,블랙 퍼펙토 바이 라 쁘띠 로브 느와르 오 드 뚜왈렛 플로랄,겔랑,프래그런스,프래그런스,0.6031,0,23,14,0.6667,4
3031,131,라 쁘띠 로브 느와르 우먼 오드퍼퓸,아쿠아 알레고리아 오렌지 쏠레이아,겔랑,프래그런스,프래그런스,0.3794,0,15,14,0.0,0
3031,178,라 쁘띠 로브 느와르 우먼 오드퍼퓸,아쿠아 알레고리아 그라나다 샐비어,겔랑,프래그런스,프래그런스,0.0,0,15,14,0.0,0
3031,151,라 쁘띠 로브 느와르 우먼 오드퍼퓸,아쿠아 알레고리아 만다린 바질릭 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.416,0,19,14,0.0,0
3031,146,라 쁘띠 로브 느와르 우먼 오드퍼퓸,아쿠아 알레고리아 플로라 살바지아 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.4548,0,20,14,0.0,0
3031,17372,라 쁘띠 로브 느와르 우먼 오드퍼퓸,아쿠아 알레고리아 로사 로싸 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.4636,0,17,14,0.0,0
3031,199,라 쁘띠 로브 느와르 우먼 오드퍼퓸,라 쁘띠 로브 느와르 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.9524,0,14,12,0.6667,4
3031,17368,라 쁘띠 로브 느와르 우먼 오드퍼퓸,아쿠아 알레고리아 네타레 디 쏠 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.418,0,18,14,0.0,0
3032,17364,아쿠아 알레고리아 페라 그라니타 오드뚜왈렛,아쿠아 알레고리아 페라 그라니타 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,1,1,19,19,1,5
3033,193,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,아쿠아 알레고리아 리몬 베르데 오드 뚜왈렛,겔랑,프래그런스,프래그런스,0.8148,0,18,18,0.5,2
3033,87,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 꾸뛰르,겔랑,프래그런스,프래그런스,0.4556,0,18,15,0.0,0
3033,115,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,샬리마 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.3995,0,18,7,0.0,0
3033,142,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,엥솔랑스 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.0,0,18,9,0.0,0
3033,17366,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,샹제리제 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.3889,0,18,9,0.0,0
3033,140,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,샹제리제 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.3935,0,18,8,0.0,0
3033,183,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,샬리마 로 시 센슈얼,겔랑,프래그런스,프래그런스,0.4537,0,18,8,0.0,0
3033,216,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,몽 익스클루시브 오드 퍼퓸,겔랑,프래그런스,프래그런스,0.431,0,18,11,0.0,0
3033,168,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,코롱 뒤 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.0,0,18,8,0.0,0
3033,17364,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,아쿠아 알레고리아 페라 그라니타 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.8382,0,19,18,0.5,2
3033,109,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5983,0,18,13,0.0,0
3033,182,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,수플레 도르 드 샬리마,겔랑,프래그런스,프래그런스,0.4444,0,18,9,0.0,0
3033,153,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 인텐스,겔랑,프래그런스,프래그런스,0.4556,0,18,15,0.0,0
3033,246,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,라 쁘띠 로브 느와르 오 프레쉬 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5612,0,18,16,0.0,0
3033,108,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,몽 오드퍼퓸,겔랑,프래그런스,프래그런스,0.0,0,18,5,0.0,0
3033,114,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,아쿠아 알레고리아 베르가못 칼라브리아,겔랑,프래그런스,프래그런스,0.6765,0,18,17,0.5,2
3033,133,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,아쿠아 알레고리아 헤르바 프레스카 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.7907,0,20,18,0.5,2
3033,211,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,쁘띠 오드 뜨왈렛,겔랑,프래그런스,프래그런스,0.0,0,18,7,0.0,0
3033,161,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,블랙 퍼펙토 바이 라 쁘띠 로브 느와르,겔랑,프래그런스,프래그런스,0.2481,0,18,15,0.0,0
3033,17370,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 레제르,겔랑,프래그런스,프래그런스,0.3296,0,18,15,0.0,0
3033,204,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,블랙 퍼펙토 바이 라 쁘띠 로브 느와르 오 드 뚜왈렛 플로랄,겔랑,프래그런스,프래그런스,0.4724,0,23,18,0.0,0
3033,131,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,아쿠아 알레고리아 오렌지 쏠레이아,겔랑,프래그런스,프래그런스,0.7,0,18,15,0.5,2
3033,178,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,아쿠아 알레고리아 그라나다 샐비어,겔랑,프래그런스,프래그런스,0.7,0,18,15,0.5,2
3033,151,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,아쿠아 알레고리아 만다린 바질릭 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.8021,0,19,18,0.5,2
3033,146,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,아쿠아 알레고리아 플로라 살바지아 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.8963,0,20,18,0.5,2
3033,17372,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,아쿠아 알레고리아 로사 로싸 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.8671,0,18,17,0.5,2
3033,199,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.4722,0,18,12,0.0,0
3033,17368,아쿠아 알레고리아 파씨플로라 오드뚜왈렛,아쿠아 알레고리아 네타레 디 쏠 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.8148,0,18,18,0.5,2
3034,193,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,아쿠아 알레고리아 리몬 베르데 오드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5778,0,18,15,0.0,0
3034,87,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 꾸뛰르,겔랑,프래그런스,프래그런스,0.7778,0,15,15,0.6667,4
3034,115,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,샬리마 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.0,0,15,7,0.0,0
3034,142,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,엥솔랑스 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6296,0,15,9,0.0,0
3034,17366,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,샹제리제 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.6296,0,15,9,0.0,0
3034,140,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,샹제리제 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.4611,0,15,8,0.0,0
3034,183,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,샬리마 로 시 센슈얼,겔랑,프래그런스,프래그런스,0.3972,0,15,8,0.0,0
3034,216,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,몽 익스클루시브 오드 퍼퓸,겔랑,프래그런스,프래그런스,0.4909,0,15,11,0.0,0
3034,168,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,코롱 뒤 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.0,0,15,8,0.0,0
3034,17364,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,아쿠아 알레고리아 페라 그라니타 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5322,0,19,15,0.0,0
3034,109,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.9556,0,15,13,0.6667,4
3034,182,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,수플레 도르 드 샬리마,겔랑,프래그런스,프래그런스,0.4519,0,15,9,0.0,0
3034,153,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 인텐스,겔랑,프래그런스,프래그런스,0.7778,0,15,15,0.6667,4
3034,246,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 프레쉬 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.8931,0,16,15,0.6667,4
3034,108,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,몽 오드퍼퓸,겔랑,프래그런스,프래그런스,0.0,0,15,5,0.0,0
3034,114,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,아쿠아 알레고리아 베르가못 칼라브리아,겔랑,프래그런스,프래그런스,0.3752,0,17,15,0.0,0
3034,133,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,아쿠아 알레고리아 헤르바 프레스카 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5667,0,20,15,0.0,0
3034,211,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,쁘띠 오드 뜨왈렛,겔랑,프래그런스,프래그런스,0.473,0,15,7,0.3333,1
3034,161,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,블랙 퍼펙토 바이 라 쁘띠 로브 느와르,겔랑,프래그런스,프래그런스,0.0,0,15,15,0.6667,4
3034,17370,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 레제르,겔랑,프래그런스,프래그런스,0.7778,0,15,15,0.6667,4
3034,204,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,블랙 퍼펙토 바이 라 쁘띠 로브 느와르 오 드 뚜왈렛 플로랄,겔랑,프래그런스,프래그런스,0.8106,0,23,15,0.6667,4
3034,131,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,아쿠아 알레고리아 오렌지 쏠레이아,겔랑,프래그런스,프래그런스,0.3778,0,15,15,0.0,0
3034,178,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,아쿠아 알레고리아 그라나다 샐비어,겔랑,프래그런스,프래그런스,0.0,0,15,15,0.0,0
3034,151,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,아쿠아 알레고리아 만다린 바질릭 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5322,0,19,15,0.0,0
3034,146,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,아쿠아 알레고리아 플로라 살바지아 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5667,0,20,15,0.0,0
3034,17372,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,아쿠아 알레고리아 로사 로싸 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5843,0,17,15,0.0,0
3034,199,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.8333,0,15,12,0.6667,4
3034,17368,라 쁘띠 로브 느와르 우먼 오드뚜왈렛,아쿠아 알레고리아 네타레 디 쏠 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.537,0,18,15,0.0,0
3035,193,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,아쿠아 알레고리아 리몬 베르데 오드 뚜왈렛,겔랑,프래그런스,프래그런스,0.8259,0,20,18,0.4,2
3035,87,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 퍼퓸 꾸뛰르,겔랑,프래그런스,프래그런스,0.45,0,20,15,0.0,0
3035,115,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,샬리마 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.3976,0,20,7,0.0,0
3035,142,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,엥솔랑스 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.0,0,20,9,0.0,0
3035,17366,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,샹제리제 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.387,0,20,9,0.0,0
3035,140,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,샹제리제 오 드 퍼퓸,겔랑,프래그런스,프래그런스,0.3917,0,20,8,0.0,0
3035,183,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,샬리마 로 시 센슈얼,겔랑,프래그런스,프래그런스,0.5083,0,20,8,0.0,0
3035,216,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,몽 익스클루시브 오드 퍼퓸,겔랑,프래그런스,프래그런스,0.4742,0,20,11,0.0,0
3035,168,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,코롱 뒤 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.0,0,20,8,0.0,0
3035,17364,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,아쿠아 알레고리아 페라 그라니타 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.8123,0,20,19,0.4,2
3035,109,아쿠아 알레고리아 플로라 체리시아 오드뚜왈렛,라 쁘띠 로브 느와르 오 드 뚜왈렛,겔랑,프래그런스,프래그런스,0.5872,0,20,13,0.0,0
