glowpick_product_info_final_version_id,mapped_id,table_name,table_id
57944,468,naver_beauty_product_info_extended_v4_220311,4
57971,470,naver_beauty_product_info_extended_v4_220311,4
58027,471,naver_beauty_product_info_extended_v4_220311,4
57966,472,naver_beauty_product_info_extended_v4_220311,4
57986,473,naver_beauty_product_info_extended_v4_220311,4
57932,474,naver_beauty_product_info_extended_v4_220311,4
89844,482,naver_beauty_product_info_extended_v4_220311,4
89839,483,naver_beauty_product_info_extended_v4_220311,4
39494,500,naver_beauty_product_info_extended_v4_220311,4
58448,510,naver_beauty_product_info_extended_v4_220311,4
14917,521,naver_beauty_product_info_extended_v4_220311,4
14916,522,naver_beauty_product_info_extended_v4_220311,4
26365,599,naver_beauty_product_info_extended_v4_220311,4
24094,600,naver_beauty_product_info_extended_v4_220311,4
24032,615,naver_beauty_product_info_extended_v4_220311,4
24054,616,naver_beauty_product_info_extended_v4_220311,4
24047,617,naver_beauty_product_info_extended_v4_220311,4
24029,618,naver_beauty_product_info_extended_v4_220311,4
24040,620,naver_beauty_product_info_extended_v4_220311,4
109656,627,naver_beauty_product_info_extended_v4_220311,4
46872,"[651, 667]",naver_beauty_product_info_extended_v4_220311,4
33424,652,naver_beauty_product_info_extended_v4_220311,4
33437,657,naver_beauty_product_info_extended_v4_220311,4
33486,660,naver_beauty_product_info_extended_v4_220311,4
33436,661,naver_beauty_product_info_extended_v4_220311,4
33417,665,naver_beauty_product_info_extended_v4_220311,4
33515,668,naver_beauty_product_info_extended_v4_220311,4
33462,670,naver_beauty_product_info_extended_v4_220311,4
5135,685,naver_beauty_product_info_extended_v4_220311,4
59704,687,naver_beauty_product_info_extended_v4_220311,4
59698,689,naver_beauty_product_info_extended_v4_220311,4
53091,690,naver_beauty_product_info_extended_v4_220311,4
59686,693,naver_beauty_product_info_extended_v4_220311,4
53073,697,naver_beauty_product_info_extended_v4_220311,4
53065,699,naver_beauty_product_info_extended_v4_220311,4
18111,709,naver_beauty_product_info_extended_v4_220311,4
100340,710,naver_beauty_product_info_extended_v4_220311,4
73159,715,naver_beauty_product_info_extended_v4_220311,4
92629,724,naver_beauty_product_info_extended_v4_220311,4
92631,728,naver_beauty_product_info_extended_v4_220311,4
23107,758,naver_beauty_product_info_extended_v4_220311,4
23160,759,naver_beauty_product_info_extended_v4_220311,4
23150,760,naver_beauty_product_info_extended_v4_220311,4
23194,761,naver_beauty_product_info_extended_v4_220311,4
23147,762,naver_beauty_product_info_extended_v4_220311,4
23129,767,naver_beauty_product_info_extended_v4_220311,4
23124,769,naver_beauty_product_info_extended_v4_220311,4
23182,770,naver_beauty_product_info_extended_v4_220311,4
31398,814,naver_beauty_product_info_extended_v4_220311,4
38022,"[1161, 1162]",naver_beauty_product_info_extended_v4_220311,4
80966,1194,naver_beauty_product_info_extended_v4_220311,4
94683,1195,naver_beauty_product_info_extended_v4_220311,4
94682,1198,naver_beauty_product_info_extended_v4_220311,4
39892,1199,naver_beauty_product_info_extended_v4_220311,4
33624,1200,naver_beauty_product_info_extended_v4_220311,4
33623,1205,naver_beauty_product_info_extended_v4_220311,4
33630,1206,naver_beauty_product_info_extended_v4_220311,4
99814,1208,naver_beauty_product_info_extended_v4_220311,4
99801,"[1209, 1214]",naver_beauty_product_info_extended_v4_220311,4
99806,1210,naver_beauty_product_info_extended_v4_220311,4
48793,1212,naver_beauty_product_info_extended_v4_220311,4
99807,1213,naver_beauty_product_info_extended_v4_220311,4
48789,1215,naver_beauty_product_info_extended_v4_220311,4
99815,"[1216, 1217]",naver_beauty_product_info_extended_v4_220311,4
48790,1218,naver_beauty_product_info_extended_v4_220311,4
99812,1219,naver_beauty_product_info_extended_v4_220311,4
99816,"[1220, 1223]",naver_beauty_product_info_extended_v4_220311,4
99805,1221,naver_beauty_product_info_extended_v4_220311,4
99809,1222,naver_beauty_product_info_extended_v4_220311,4
69472,"[1227, 1229, 1232]",naver_beauty_product_info_extended_v4_220311,4
86277,1236,naver_beauty_product_info_extended_v4_220311,4
86325,1237,naver_beauty_product_info_extended_v4_220311,4
86292,1238,naver_beauty_product_info_extended_v4_220311,4
53334,1239,naver_beauty_product_info_extended_v4_220311,4
86324,1240,naver_beauty_product_info_extended_v4_220311,4
108388,"[1245, 1247]",naver_beauty_product_info_extended_v4_220311,4
47427,1249,naver_beauty_product_info_extended_v4_220311,4
27859,1250,naver_beauty_product_info_extended_v4_220311,4
71385,1280,naver_beauty_product_info_extended_v4_220311,4
14486,1282,naver_beauty_product_info_extended_v4_220311,4
26608,1374,naver_beauty_product_info_extended_v4_220311,4
41440,1375,naver_beauty_product_info_extended_v4_220311,4
32363,1472,naver_beauty_product_info_extended_v4_220311,4
73112,1495,naver_beauty_product_info_extended_v4_220311,4
6133,1510,naver_beauty_product_info_extended_v4_220311,4
107490,"[1515, 1519]",naver_beauty_product_info_extended_v4_220311,4
107488,1517,naver_beauty_product_info_extended_v4_220311,4
107479,"[1518, 1521]",naver_beauty_product_info_extended_v4_220311,4
107481,1520,naver_beauty_product_info_extended_v4_220311,4
107484,1523,naver_beauty_product_info_extended_v4_220311,4
107483,"[1524, 1526]",naver_beauty_product_info_extended_v4_220311,4
107480,"[1525, 1534]",naver_beauty_product_info_extended_v4_220311,4
107489,1533,naver_beauty_product_info_extended_v4_220311,4
107475,1536,naver_beauty_product_info_extended_v4_220311,4
104628,"[1539, 1551, 1735]",naver_beauty_product_info_extended_v4_220311,4
104406,"[1541, 1822]",naver_beauty_product_info_extended_v4_220311,4
104582,1546,naver_beauty_product_info_extended_v4_220311,4
72565,"[1553, 1778]",naver_beauty_product_info_extended_v4_220311,4
104989,1555,naver_beauty_product_info_extended_v4_220311,4
104437,"[1562, 1636, 1638]",naver_beauty_product_info_extended_v4_220311,4
104806,1566,naver_beauty_product_info_extended_v4_220311,4
55564,"[1568, 1621]",naver_beauty_product_info_extended_v4_220311,4
104433,1570,naver_beauty_product_info_extended_v4_220311,4
104424,"[1571, 1731, 1784]",naver_beauty_product_info_extended_v4_220311,4
104569,1578,naver_beauty_product_info_extended_v4_220311,4
104558,1580,naver_beauty_product_info_extended_v4_220311,4
104601,1583,naver_beauty_product_info_extended_v4_220311,4
104820,"[1590, 1691, 1785]",naver_beauty_product_info_extended_v4_220311,4
104428,"[1595, 1699]",naver_beauty_product_info_extended_v4_220311,4
104500,"[1605, 1666]",naver_beauty_product_info_extended_v4_220311,4
104489,"[1606, 1830]",naver_beauty_product_info_extended_v4_220311,4
104438,1620,naver_beauty_product_info_extended_v4_220311,4
104981,1622,naver_beauty_product_info_extended_v4_220311,4
104740,1625,naver_beauty_product_info_extended_v4_220311,4
104596,1626,naver_beauty_product_info_extended_v4_220311,4
104526,1627,naver_beauty_product_info_extended_v4_220311,4
104719,1631,naver_beauty_product_info_extended_v4_220311,4
104816,"[1633, 1701]",naver_beauty_product_info_extended_v4_220311,4
104430,1637,naver_beauty_product_info_extended_v4_220311,4
104458,"[1642, 1671, 1787]",naver_beauty_product_info_extended_v4_220311,4
104461,"[1643, 1697, 1814]",naver_beauty_product_info_extended_v4_220311,4
104741,1644,naver_beauty_product_info_extended_v4_220311,4
104631,1658,naver_beauty_product_info_extended_v4_220311,4
80393,1663,naver_beauty_product_info_extended_v4_220311,4
104589,1664,naver_beauty_product_info_extended_v4_220311,4
104810,"[1668, 1736, 1812, 1835]",naver_beauty_product_info_extended_v4_220311,4
104959,1673,naver_beauty_product_info_extended_v4_220311,4
104738,"[1680, 1708]",naver_beauty_product_info_extended_v4_220311,4
104401,"[1684, 1820]",naver_beauty_product_info_extended_v4_220311,4
104554,"[1685, 1769]",naver_beauty_product_info_extended_v4_220311,4
104570,1688,naver_beauty_product_info_extended_v4_220311,4
104870,1709,naver_beauty_product_info_extended_v4_220311,4
104803,1715,naver_beauty_product_info_extended_v4_220311,4
104398,1721,naver_beauty_product_info_extended_v4_220311,4
101118,1723,naver_beauty_product_info_extended_v4_220311,4
104787,"[1728, 1742]",naver_beauty_product_info_extended_v4_220311,4
104592,1737,naver_beauty_product_info_extended_v4_220311,4
104557,1741,naver_beauty_product_info_extended_v4_220311,4
81711,1743,naver_beauty_product_info_extended_v4_220311,4
104824,1746,naver_beauty_product_info_extended_v4_220311,4
104490,1758,naver_beauty_product_info_extended_v4_220311,4
104585,1761,naver_beauty_product_info_extended_v4_220311,4
51122,1766,naver_beauty_product_info_extended_v4_220311,4
104545,1767,naver_beauty_product_info_extended_v4_220311,4
104718,1776,naver_beauty_product_info_extended_v4_220311,4
104796,1779,naver_beauty_product_info_extended_v4_220311,4
104395,"[1780, 1782, 1788]",naver_beauty_product_info_extended_v4_220311,4
104572,1790,naver_beauty_product_info_extended_v4_220311,4
104586,"[1791, 1804]",naver_beauty_product_info_extended_v4_220311,4
104544,1792,naver_beauty_product_info_extended_v4_220311,4
104638,1796,naver_beauty_product_info_extended_v4_220311,4
104547,1798,naver_beauty_product_info_extended_v4_220311,4
104571,1801,naver_beauty_product_info_extended_v4_220311,4
104612,1802,naver_beauty_product_info_extended_v4_220311,4
104667,1807,naver_beauty_product_info_extended_v4_220311,4
104498,1821,naver_beauty_product_info_extended_v4_220311,4
104499,1825,naver_beauty_product_info_extended_v4_220311,4
73337,1848,naver_beauty_product_info_extended_v4_220311,4
91207,1849,naver_beauty_product_info_extended_v4_220311,4
91407,1853,naver_beauty_product_info_extended_v4_220311,4
91376,1854,naver_beauty_product_info_extended_v4_220311,4
91009,1855,naver_beauty_product_info_extended_v4_220311,4
91270,"[1856, 2179]",naver_beauty_product_info_extended_v4_220311,4
91093,1858,naver_beauty_product_info_extended_v4_220311,4
90850,1859,naver_beauty_product_info_extended_v4_220311,4
91122,1860,naver_beauty_product_info_extended_v4_220311,4
67930,1861,naver_beauty_product_info_extended_v4_220311,4
91086,1862,naver_beauty_product_info_extended_v4_220311,4
91877,1865,naver_beauty_product_info_extended_v4_220311,4
91295,1867,naver_beauty_product_info_extended_v4_220311,4
91426,1868,naver_beauty_product_info_extended_v4_220311,4
90889,1870,naver_beauty_product_info_extended_v4_220311,4
91241,1871,naver_beauty_product_info_extended_v4_220311,4
92258,1872,naver_beauty_product_info_extended_v4_220311,4
91037,1874,naver_beauty_product_info_extended_v4_220311,4
91117,1875,naver_beauty_product_info_extended_v4_220311,4
91195,1877,naver_beauty_product_info_extended_v4_220311,4
90989,1878,naver_beauty_product_info_extended_v4_220311,4
91142,1879,naver_beauty_product_info_extended_v4_220311,4
91961,"[1880, 1930]",naver_beauty_product_info_extended_v4_220311,4
91042,1881,naver_beauty_product_info_extended_v4_220311,4
91200,1882,naver_beauty_product_info_extended_v4_220311,4
91306,1883,naver_beauty_product_info_extended_v4_220311,4
55817,1884,naver_beauty_product_info_extended_v4_220311,4
91386,1885,naver_beauty_product_info_extended_v4_220311,4
90798,1886,naver_beauty_product_info_extended_v4_220311,4
91001,"[1888, 1921]",naver_beauty_product_info_extended_v4_220311,4
90909,"[1889, 2043]",naver_beauty_product_info_extended_v4_220311,4
90960,1891,naver_beauty_product_info_extended_v4_220311,4
90878,1892,naver_beauty_product_info_extended_v4_220311,4
90899,1893,naver_beauty_product_info_extended_v4_220311,4
91474,1894,naver_beauty_product_info_extended_v4_220311,4
91150,1895,naver_beauty_product_info_extended_v4_220311,4
90983,1896,naver_beauty_product_info_extended_v4_220311,4
90926,1899,naver_beauty_product_info_extended_v4_220311,4
91540,1900,naver_beauty_product_info_extended_v4_220311,4
90906,1901,naver_beauty_product_info_extended_v4_220311,4
91381,1902,naver_beauty_product_info_extended_v4_220311,4
91133,1903,naver_beauty_product_info_extended_v4_220311,4
91454,1906,naver_beauty_product_info_extended_v4_220311,4
91088,1907,naver_beauty_product_info_extended_v4_220311,4
91811,1908,naver_beauty_product_info_extended_v4_220311,4
91563,1911,naver_beauty_product_info_extended_v4_220311,4
92039,1912,naver_beauty_product_info_extended_v4_220311,4
91060,1913,naver_beauty_product_info_extended_v4_220311,4
91612,1915,naver_beauty_product_info_extended_v4_220311,4
90893,1916,naver_beauty_product_info_extended_v4_220311,4
92276,1917,naver_beauty_product_info_extended_v4_220311,4
91151,1918,naver_beauty_product_info_extended_v4_220311,4
91575,1919,naver_beauty_product_info_extended_v4_220311,4
91339,1920,naver_beauty_product_info_extended_v4_220311,4
90915,1923,naver_beauty_product_info_extended_v4_220311,4
91511,1924,naver_beauty_product_info_extended_v4_220311,4
73193,1925,naver_beauty_product_info_extended_v4_220311,4
91324,1926,naver_beauty_product_info_extended_v4_220311,4
92077,1929,naver_beauty_product_info_extended_v4_220311,4
91127,1932,naver_beauty_product_info_extended_v4_220311,4
91346,1933,naver_beauty_product_info_extended_v4_220311,4
91680,1934,naver_beauty_product_info_extended_v4_220311,4
92157,1935,naver_beauty_product_info_extended_v4_220311,4
91375,1936,naver_beauty_product_info_extended_v4_220311,4
92113,1939,naver_beauty_product_info_extended_v4_220311,4
91120,1940,naver_beauty_product_info_extended_v4_220311,4
91143,1942,naver_beauty_product_info_extended_v4_220311,4
91325,1944,naver_beauty_product_info_extended_v4_220311,4
91880,1945,naver_beauty_product_info_extended_v4_220311,4
92092,1946,naver_beauty_product_info_extended_v4_220311,4
91007,1949,naver_beauty_product_info_extended_v4_220311,4
91908,1950,naver_beauty_product_info_extended_v4_220311,4
92046,1952,naver_beauty_product_info_extended_v4_220311,4
90925,1953,naver_beauty_product_info_extended_v4_220311,4
91015,1954,naver_beauty_product_info_extended_v4_220311,4
91137,1956,naver_beauty_product_info_extended_v4_220311,4
90887,"[1957, 1976, 2090]",naver_beauty_product_info_extended_v4_220311,4
91312,1958,naver_beauty_product_info_extended_v4_220311,4
91383,1959,naver_beauty_product_info_extended_v4_220311,4
91469,1960,naver_beauty_product_info_extended_v4_220311,4
91144,1961,naver_beauty_product_info_extended_v4_220311,4
91079,1962,naver_beauty_product_info_extended_v4_220311,4
91963,1963,naver_beauty_product_info_extended_v4_220311,4
91045,1966,naver_beauty_product_info_extended_v4_220311,4
91784,1967,naver_beauty_product_info_extended_v4_220311,4
91970,1969,naver_beauty_product_info_extended_v4_220311,4
91723,1970,naver_beauty_product_info_extended_v4_220311,4
92185,1971,naver_beauty_product_info_extended_v4_220311,4
91637,1972,naver_beauty_product_info_extended_v4_220311,4
90993,1974,naver_beauty_product_info_extended_v4_220311,4
91385,1975,naver_beauty_product_info_extended_v4_220311,4
91063,1977,naver_beauty_product_info_extended_v4_220311,4
91408,1978,naver_beauty_product_info_extended_v4_220311,4
91067,1980,naver_beauty_product_info_extended_v4_220311,4
92010,1982,naver_beauty_product_info_extended_v4_220311,4
91839,1983,naver_beauty_product_info_extended_v4_220311,4
91260,1984,naver_beauty_product_info_extended_v4_220311,4
91931,1987,naver_beauty_product_info_extended_v4_220311,4
91212,1988,naver_beauty_product_info_extended_v4_220311,4
92227,1989,naver_beauty_product_info_extended_v4_220311,4
90937,1990,naver_beauty_product_info_extended_v4_220311,4
91201,1992,naver_beauty_product_info_extended_v4_220311,4
91002,1993,naver_beauty_product_info_extended_v4_220311,4
91234,1994,naver_beauty_product_info_extended_v4_220311,4
91361,1995,naver_beauty_product_info_extended_v4_220311,4
91038,1998,naver_beauty_product_info_extended_v4_220311,4
91064,1999,naver_beauty_product_info_extended_v4_220311,4
90907,2000,naver_beauty_product_info_extended_v4_220311,4
92163,2001,naver_beauty_product_info_extended_v4_220311,4
91110,2002,naver_beauty_product_info_extended_v4_220311,4
92262,2004,naver_beauty_product_info_extended_v4_220311,4
90911,2005,naver_beauty_product_info_extended_v4_220311,4
91024,2007,naver_beauty_product_info_extended_v4_220311,4
91845,2008,naver_beauty_product_info_extended_v4_220311,4
91384,2011,naver_beauty_product_info_extended_v4_220311,4
91057,2012,naver_beauty_product_info_extended_v4_220311,4
91161,2013,naver_beauty_product_info_extended_v4_220311,4
91736,2014,naver_beauty_product_info_extended_v4_220311,4
91370,2015,naver_beauty_product_info_extended_v4_220311,4
91691,2018,naver_beauty_product_info_extended_v4_220311,4
91369,2019,naver_beauty_product_info_extended_v4_220311,4
90987,2020,naver_beauty_product_info_extended_v4_220311,4
91639,2021,naver_beauty_product_info_extended_v4_220311,4
91515,2022,naver_beauty_product_info_extended_v4_220311,4
91579,2028,naver_beauty_product_info_extended_v4_220311,4
91641,2029,naver_beauty_product_info_extended_v4_220311,4
92236,2030,naver_beauty_product_info_extended_v4_220311,4
91966,2031,naver_beauty_product_info_extended_v4_220311,4
91555,2032,naver_beauty_product_info_extended_v4_220311,4
91125,2035,naver_beauty_product_info_extended_v4_220311,4
67931,2037,naver_beauty_product_info_extended_v4_220311,4
90955,2038,naver_beauty_product_info_extended_v4_220311,4
91380,2039,naver_beauty_product_info_extended_v4_220311,4
51093,2041,naver_beauty_product_info_extended_v4_220311,4
90866,2044,naver_beauty_product_info_extended_v4_220311,4
91204,2045,naver_beauty_product_info_extended_v4_220311,4
90997,2046,naver_beauty_product_info_extended_v4_220311,4
91116,2048,naver_beauty_product_info_extended_v4_220311,4
91040,2051,naver_beauty_product_info_extended_v4_220311,4
91560,2052,naver_beauty_product_info_extended_v4_220311,4
91321,2053,naver_beauty_product_info_extended_v4_220311,4
91572,2056,naver_beauty_product_info_extended_v4_220311,4
91180,2058,naver_beauty_product_info_extended_v4_220311,4
90908,2059,naver_beauty_product_info_extended_v4_220311,4
91166,2060,naver_beauty_product_info_extended_v4_220311,4
91232,2061,naver_beauty_product_info_extended_v4_220311,4
91258,2062,naver_beauty_product_info_extended_v4_220311,4
92095,2063,naver_beauty_product_info_extended_v4_220311,4
91800,2066,naver_beauty_product_info_extended_v4_220311,4
90829,2067,naver_beauty_product_info_extended_v4_220311,4
73233,2069,naver_beauty_product_info_extended_v4_220311,4
91135,2073,naver_beauty_product_info_extended_v4_220311,4
91238,2074,naver_beauty_product_info_extended_v4_220311,4
51324,2075,naver_beauty_product_info_extended_v4_220311,4
91152,2076,naver_beauty_product_info_extended_v4_220311,4
90998,2077,naver_beauty_product_info_extended_v4_220311,4
92097,"[2078, 2124]",naver_beauty_product_info_extended_v4_220311,4
91020,"[2079, 2141]",naver_beauty_product_info_extended_v4_220311,4
90825,2082,naver_beauty_product_info_extended_v4_220311,4
91193,2083,naver_beauty_product_info_extended_v4_220311,4
90958,2084,naver_beauty_product_info_extended_v4_220311,4
89452,2085,naver_beauty_product_info_extended_v4_220311,4
91251,2087,naver_beauty_product_info_extended_v4_220311,4
91316,2088,naver_beauty_product_info_extended_v4_220311,4
91183,2089,naver_beauty_product_info_extended_v4_220311,4
91194,2091,naver_beauty_product_info_extended_v4_220311,4
91338,2094,naver_beauty_product_info_extended_v4_220311,4
91382,2095,naver_beauty_product_info_extended_v4_220311,4
53027,2098,naver_beauty_product_info_extended_v4_220311,4
91738,2099,naver_beauty_product_info_extended_v4_220311,4
90938,2101,naver_beauty_product_info_extended_v4_220311,4
91018,2102,naver_beauty_product_info_extended_v4_220311,4
91083,2103,naver_beauty_product_info_extended_v4_220311,4
91341,2104,naver_beauty_product_info_extended_v4_220311,4
90901,2106,naver_beauty_product_info_extended_v4_220311,4
90883,2107,naver_beauty_product_info_extended_v4_220311,4
91438,2109,naver_beauty_product_info_extended_v4_220311,4
91048,2110,naver_beauty_product_info_extended_v4_220311,4
90952,2111,naver_beauty_product_info_extended_v4_220311,4
91052,2113,naver_beauty_product_info_extended_v4_220311,4
91319,2114,naver_beauty_product_info_extended_v4_220311,4
